Timestamp,Source IP Address,Destination IP Address,Protocol,Packet Size (Bytes),Connection Duration (sec),Number of Packets,Attack Label
1/14/2020 14:21,43.75.42.231,46.209.142.89,UDP,406,8.67,3,Intrusion
10/2/2023 17:04,154.164.205.78,177.88.232.175,UDP,1071,9.99,27,Malware
8/29/2020 15:35,50.247.109.116,35.6.252.1,UDP,1312,1.72,18,Malware
1/14/2021 2:28,142.47.207.148,111.242.6.89,TCP,741,27.71,12,Intrusion
6/29/2021 15:30,178.171.56.250,149.102.77.14,TCP,671,17.67,12,Malware
2/10/2023 7:04,11.92.0.215,129.225.173.154,ICMP,643,1.43,14,Intrusion
2/7/2020 18:42,137.95.212.181,80.240.6.195,ICMP,751,0.24,9,DDoS
2/2/2022 9:28,91.73.73.60,1.127.202.255,UDP,1392,9.18,49,Malware
5/8/2022 15:17,115.213.178.23,109.157.72.148,UDP,1032,6.9,44,DDoS
12/2/2020 20:36,70.221.99.248,153.187.211.91,ICMP,761,1.11,12,Malware
10/31/2022 15:32,176.196.223.58,15.176.107.115,UDP,67,3.05,4,Intrusion
8/26/2020 22:22,73.36.162.254,77.51.136.78,UDP,1112,4.18,42,DDoS
4/20/2023 14:18,6.211.10.194,73.203.224.252,ICMP,768,0.88,12,Malware
12/29/2022 17:46,156.115.142.46,63.216.168.29,UDP,453,2.22,2,DDoS
1/17/2021 8:47,179.253.46.192,220.200.109.159,ICMP,1144,0.53,17,DDoS
9/8/2020 2:57,140.250.3.244,9.22.187.3,UDP,1456,8.68,30,Intrusion
1/9/2020 22:48,6.202.247.192,59.234.41.89,UDP,848,7.17,14,Malware
4/6/2020 6:39,40.42.84.219,10.100.85.209,ICMP,163,0.36,1,DDoS
3/26/2023 16:07,62.245.212.244,123.191.200.62,ICMP,653,0.98,13,DDoS
3/15/2023 13:37,221.35.104.163,109.248.182.181,ICMP,1455,0.39,18,DDoS
7/3/2022 1:45,42.4.65.239,59.41.25.242,ICMP,1022,0.33,42,DDoS
2/13/2023 15:00,10.7.5.158,143.96.17.125,ICMP,1431,1.95,22,Intrusion
10/22/2020 7:03,185.82.185.89,146.16.22.148,UDP,217,5.54,1,Malware
6/6/2022 9:35,177.115.86.66,103.20.104.249,TCP,1348,28.62,24,Intrusion
1/16/2021 18:42,5.209.54.188,172.186.26.160,ICMP,974,0.54,12,Intrusion
4/2/2022 8:22,103.56.102.146,208.179.226.111,TCP,649,29.78,11,Intrusion
3/20/2022 11:10,159.145.8.179,190.18.32.115,TCP,387,19.02,5,Intrusion
1/31/2023 9:07,105.20.12.241,116.130.169.5,TCP,906,5.36,6,DDoS
12/8/2021 12:57,45.164.252.189,135.102.8.157,TCP,295,22.99,1,Intrusion
2/22/2023 6:13,113.25.175.16,6.31.126.94,ICMP,588,0.64,5,DDoS
2/9/2020 6:03,155.87.217.148,131.232.126.250,TCP,966,9.93,9,Malware
5/16/2022 23:17,151.46.159.222,90.43.148.33,ICMP,832,1.64,14,DDoS
3/13/2023 0:49,90.186.134.101,217.76.155.87,ICMP,536,0.81,11,Malware
9/17/2023 12:44,8.191.64.73,107.48.65.12,UDP,1390,5.65,36,Malware
3/21/2022 0:07,24.234.160.143,79.191.106.10,ICMP,883,0.5,9,Intrusion
1/13/2022 9:07,68.24.2.190,67.87.106.59,TCP,931,6.12,8,Malware
10/13/2022 18:04,19.191.111.40,141.240.160.21,TCP,1420,11.5,32,Intrusion
8/25/2022 11:15,26.203.70.92,56.246.117.136,TCP,1321,12.93,34,Malware
1/1/2022 18:17,146.218.109.234,162.123.179.159,TCP,807,13.53,5,DDoS
5/21/2021 18:09,216.160.155.137,55.65.68.18,UDP,1296,2.25,20,DDoS
8/4/2022 9:50,43.104.122.245,143.84.40.232,UDP,1076,5.28,16,DDoS
2/22/2021 3:29,83.191.80.254,60.231.82.220,UDP,507,3.06,6,DDoS
8/19/2021 20:46,142.164.43.253,60.2.229.48,ICMP,349,1.94,2,Intrusion
12/21/2021 16:18,216.143.191.133,128.245.38.114,TCP,638,26.55,7,DDoS
4/2/2022 8:16,70.109.51.98,63.166.84.12,ICMP,1028,1.59,18,DDoS
5/5/2021 15:42,134.9.157.146,95.159.46.121,ICMP,1035,1.65,34,Malware
1/2/2020 18:16,147.183.223.117,119.78.185.245,ICMP,868,0.64,12,Intrusion
11/2/2022 23:00,114.128.63.111,34.96.112.88,ICMP,81,1.66,3,Intrusion
10/8/2021 23:35,122.32.1.113,174.208.215.242,TCP,346,13.15,5,Intrusion
6/9/2020 20:50,170.5.109.247,142.110.10.107,TCP,1179,29.26,46,DDoS
5/17/2023 10:14,66.86.228.20,33.197.169.255,ICMP,377,1.38,5,DDoS
12/20/2022 20:34,208.128.231.118,66.38.174.137,TCP,985,19.24,5,DDoS
6/6/2023 14:58,152.99.236.237,208.79.84.23,TCP,1290,23.29,50,Malware
1/10/2022 5:39,178.240.125.91,203.156.223.123,UDP,81,1.05,1,DDoS
3/24/2021 2:51,101.103.223.63,66.69.187.173,ICMP,295,0.39,2,Intrusion
10/27/2021 16:09,46.102.113.50,84.156.231.59,UDP,1152,1.24,45,Malware
9/23/2020 16:27,144.63.209.97,59.76.196.237,TCP,958,16,14,DDoS
7/18/2021 10:19,167.13.67.72,161.158.177.45,ICMP,1218,1.11,27,DDoS
7/8/2021 12:19,124.193.202.107,166.63.148.235,ICMP,185,0.57,3,DDoS
7/4/2022 17:28,2.96.165.182,170.240.109.109,UDP,1003,2.43,46,Intrusion
5/25/2022 4:13,141.57.149.75,69.98.172.107,UDP,1088,9.22,47,Intrusion
4/7/2022 12:39,118.214.44.50,218.48.4.46,TCP,924,13.8,5,Malware
2/10/2022 10:21,47.189.182.156,126.102.238.62,ICMP,503,0.66,10,Intrusion
9/21/2021 4:13,40.98.129.154,54.142.75.184,UDP,424,9.68,2,Malware
4/25/2020 10:00,89.19.255.33,209.121.177.68,UDP,1389,5.14,40,Malware
5/13/2023 18:21,102.190.21.54,188.38.57.47,UDP,1378,8.91,15,DDoS
7/2/2022 4:46,23.243.189.157,191.48.38.201,ICMP,1009,1.61,40,Malware
12/21/2020 5:25,33.49.177.148,192.55.49.63,ICMP,1219,1.16,50,Intrusion
8/13/2022 4:47,97.144.137.115,169.124.226.148,TCP,279,28.9,2,Malware
12/18/2020 19:24,163.166.68.86,47.143.206.32,ICMP,871,1.83,5,Malware
9/13/2022 13:47,183.1.190.36,154.225.172.30,UDP,158,1.82,2,Intrusion
7/30/2023 15:14,88.117.236.73,2.68.5.58,UDP,416,3.13,2,DDoS
11/23/2021 11:52,134.169.250.254,118.36.235.61,ICMP,421,0.57,3,Intrusion
2/16/2022 14:43,6.141.146.48,111.165.125.221,UDP,403,5.53,1,Malware
1/13/2020 3:55,123.80.101.4,118.69.240.152,TCP,323,26.47,5,DDoS
4/15/2020 8:26,87.9.34.190,152.154.89.178,UDP,1366,2.59,25,Intrusion
3/19/2021 19:19,16.223.135.121,118.234.23.101,UDP,515,4.25,8,Intrusion
11/14/2020 7:12,176.217.118.98,44.172.181.33,ICMP,756,0.76,10,Malware
1/8/2021 19:18,96.89.175.81,15.70.161.161,UDP,995,9.81,9,DDoS
5/24/2021 11:24,58.27.170.14,194.63.175.253,UDP,700,7.1,8,DDoS
1/29/2023 3:07,98.171.102.88,65.2.220.35,TCP,1383,15.21,48,DDoS
9/5/2021 3:46,220.137.252.57,140.217.151.153,ICMP,228,0.19,5,DDoS
4/27/2023 12:31,40.238.255.3,1.253.196.109,ICMP,232,0.3,2,DDoS
6/15/2021 2:41,8.35.165.187,149.9.114.17,UDP,647,4.49,11,Malware
1/21/2023 7:43,41.224.70.82,29.198.149.194,ICMP,474,0.92,1,DDoS
9/13/2021 7:44,159.113.21.179,200.53.68.240,ICMP,1339,1.38,48,Malware
10/11/2022 23:18,169.111.174.44,60.55.92.113,UDP,508,4.69,13,Intrusion
3/7/2021 17:57,172.153.45.236,215.188.104.108,ICMP,222,1.57,4,DDoS
2/1/2023 11:15,72.172.83.230,93.96.140.142,UDP,155,8.93,2,Intrusion
10/21/2020 12:12,71.25.182.6,183.198.218.178,TCP,326,13.8,1,Intrusion
1/2/2023 22:29,18.219.142.150,8.2.10.120,ICMP,827,1.14,11,DDoS
5/23/2022 12:36,11.200.246.29,59.179.180.143,ICMP,1100,1.29,15,Intrusion
1/2/2020 1:09,44.123.77.221,14.134.240.58,UDP,895,8.6,14,Intrusion
4/8/2021 17:33,137.247.129.39,209.206.141.99,ICMP,607,1.18,8,Malware
9/10/2021 5:39,166.178.125.81,44.202.107.19,UDP,194,6.02,2,Malware
8/28/2021 18:39,215.163.0.166,73.168.165.62,TCP,929,29.27,7,DDoS
3/26/2022 10:40,172.173.106.250,110.99.97.14,TCP,306,27.87,5,DDoS
1/24/2022 23:55,2.99.100.143,81.138.154.193,ICMP,359,1.24,2,Malware
4/25/2022 1:05,74.250.10.75,115.220.125.178,UDP,198,3.62,2,Malware
11/7/2022 6:29,70.239.198.193,69.217.135.185,UDP,321,5.97,5,Malware
10/21/2020 11:12,159.13.245.22,36.234.204.197,ICMP,1179,0.51,45,Intrusion
12/25/2021 13:47,149.212.119.20,25.150.209.15,UDP,1048,5.12,27,Malware
8/25/2023 23:08,95.25.92.144,69.29.90.49,ICMP,742,1.06,11,DDoS
7/17/2022 23:35,105.186.23.7,179.125.125.95,UDP,1471,1.95,41,Intrusion
8/11/2021 1:20,115.254.156.204,53.85.112.9,ICMP,1156,0.47,34,Malware
5/1/2023 21:57,125.253.208.82,181.173.65.122,TCP,731,6.04,11,DDoS
5/15/2023 22:57,19.118.194.210,22.75.33.138,ICMP,484,1.05,2,Malware
8/31/2020 13:21,49.129.78.35,132.165.39.131,TCP,1259,23.48,37,Malware
8/30/2021 17:54,183.23.140.73,47.79.243.253,UDP,456,6.09,3,Malware
1/18/2023 10:59,141.106.76.206,132.84.14.128,ICMP,1043,0.31,21,Malware
9/4/2023 17:20,55.148.146.204,173.56.208.128,TCP,360,28.01,2,DDoS
12/26/2020 8:17,199.49.227.127,175.62.233.182,UDP,955,1.66,14,Intrusion
11/10/2020 2:24,134.62.46.87,161.20.193.203,TCP,750,27.4,8,Malware
5/6/2020 19:58,12.116.94.168,53.223.248.168,UDP,480,9.43,1,Intrusion
5/14/2022 1:24,159.230.226.87,216.101.74.113,TCP,1334,20.99,48,Malware
5/1/2023 0:12,16.227.91.249,120.35.20.222,UDP,1139,6.73,40,Malware
5/8/2020 16:59,81.175.247.209,24.241.255.132,UDP,259,8.96,3,Malware
3/12/2020 6:56,20.251.160.188,161.229.28.159,TCP,318,10.14,3,Intrusion
2/2/2023 3:32,37.82.162.230,7.234.90.227,UDP,734,5.47,15,DDoS
6/19/2022 1:20,154.64.47.16,207.205.251.141,UDP,1372,7.5,45,DDoS
4/17/2020 18:08,54.201.237.236,72.86.245.113,ICMP,920,1.01,6,Intrusion
5/24/2020 7:13,109.43.78.139,68.9.59.250,TCP,329,22.56,4,DDoS
6/2/2021 12:15,57.23.91.174,167.27.232.154,TCP,466,7.74,3,Intrusion
11/1/2021 22:03,74.10.73.95,88.71.240.97,TCP,148,6.57,2,Intrusion
5/28/2020 8:13,222.178.181.173,32.192.233.118,UDP,771,3.66,13,Intrusion
2/17/2020 22:26,88.199.88.24,93.200.160.133,TCP,930,16.79,10,Intrusion
6/6/2022 3:33,90.98.25.74,34.77.46.23,ICMP,386,0.87,5,DDoS
5/28/2023 15:02,157.49.222.154,16.28.13.24,TCP,590,18.29,5,DDoS
5/17/2020 19:47,182.241.4.98,118.31.187.204,ICMP,1323,0.76,17,Intrusion
2/9/2022 11:20,167.118.254.81,140.105.255.166,UDP,204,9.86,4,Intrusion
6/23/2021 10:32,136.121.27.76,137.205.236.149,TCP,1434,22.22,30,DDoS
1/8/2022 15:15,18.132.243.151,197.154.81.167,UDP,185,6.93,5,Intrusion
1/18/2021 3:58,48.53.23.119,207.150.240.201,TCP,1417,14.69,30,Intrusion
7/11/2022 6:40,26.165.95.49,219.221.212.24,ICMP,1357,1.95,45,Intrusion
8/26/2023 4:34,61.129.149.77,11.83.77.6,ICMP,1443,0.67,20,DDoS
7/19/2021 15:43,90.179.4.72,199.146.223.70,ICMP,1242,0.74,39,DDoS
10/6/2022 9:46,132.97.79.202,55.248.222.137,TCP,603,26.15,8,Intrusion
6/23/2020 3:49,11.245.107.183,5.68.134.236,TCP,509,15.85,11,Malware
10/24/2022 6:04,152.60.243.189,146.240.173.234,TCP,653,23.86,12,DDoS
1/27/2023 14:03,76.239.1.153,111.4.44.254,UDP,1437,5.43,15,Intrusion
6/16/2021 4:35,215.150.17.99,66.112.58.12,ICMP,1423,1.58,20,Malware
9/13/2020 3:24,115.100.143.106,176.248.120.66,ICMP,1169,1.67,41,Malware
9/25/2020 20:39,151.22.149.211,212.134.250.247,TCP,389,24.31,2,Malware
10/2/2020 21:15,166.205.122.124,222.54.119.144,TCP,1398,10.23,29,Intrusion
8/4/2023 11:19,25.12.199.106,38.105.29.71,UDP,255,9.31,4,Malware
9/15/2023 19:39,112.161.19.221,185.216.22.98,UDP,459,3.91,4,Intrusion
5/8/2021 8:54,140.46.78.197,198.48.233.194,TCP,1025,19.84,20,DDoS
7/3/2021 10:14,163.115.30.119,2.58.42.27,TCP,1025,29.52,44,Malware
3/27/2023 19:15,85.134.110.239,192.137.210.48,ICMP,1401,1.1,37,Intrusion
9/24/2021 9:59,185.153.166.195,222.28.103.235,UDP,107,6.96,2,Malware
1/28/2023 14:59,152.92.175.74,154.113.55.87,ICMP,145,1.48,2,Malware
4/15/2020 0:14,222.244.2.193,18.201.130.106,TCP,112,8.71,2,Malware
2/23/2023 15:36,126.67.157.248,180.225.97.112,ICMP,1341,1.78,22,Malware
8/20/2023 11:57,159.35.219.236,101.166.246.73,UDP,226,6.43,3,DDoS
8/21/2021 12:42,64.170.227.27,90.228.247.61,TCP,543,22.33,5,Malware
3/8/2021 18:32,50.71.224.49,10.82.12.255,ICMP,480,0.44,2,Intrusion
4/14/2020 1:25,37.89.247.242,19.100.24.75,UDP,767,4.08,13,DDoS
7/22/2020 23:26,18.64.46.9,109.187.19.77,ICMP,1297,1.59,49,Intrusion
2/7/2022 22:52,186.87.42.59,132.76.36.91,UDP,1044,1.39,23,Intrusion
8/21/2020 15:48,98.220.165.161,136.154.172.159,TCP,1378,24.76,23,Malware
5/13/2023 6:09,83.124.65.93,137.109.223.5,TCP,892,25.46,9,DDoS
1/25/2022 19:16,197.8.188.187,69.208.120.66,TCP,646,29.51,6,Intrusion
2/13/2021 8:26,170.190.216.87,113.104.179.192,UDP,579,8.65,6,DDoS
6/12/2021 11:51,85.65.98.56,115.172.234.29,TCP,1384,9.07,42,Intrusion
3/3/2023 23:57,218.187.42.80,37.124.202.130,ICMP,273,0.55,2,Intrusion
11/19/2022 17:50,136.211.125.85,164.161.132.163,TCP,1063,25.59,24,DDoS
10/29/2021 2:58,27.111.158.150,4.142.17.165,TCP,1415,16.39,33,Malware
9/6/2022 14:14,147.215.28.137,182.12.121.124,TCP,1234,26.9,43,DDoS
10/5/2023 14:34,154.125.114.143,143.217.230.30,TCP,559,6.36,8,DDoS
4/2/2022 22:55,176.91.210.44,196.175.2.40,UDP,753,3.89,9,Malware
1/6/2021 8:49,179.73.251.209,212.252.119.123,ICMP,783,1.12,14,Intrusion
4/2/2021 9:24,1.31.177.220,110.170.42.135,TCP,90,16.16,5,Malware
1/10/2020 16:07,166.70.44.98,115.138.244.235,ICMP,289,1.42,4,Malware
3/20/2023 17:21,77.243.118.68,165.117.58.157,ICMP,542,1.26,13,DDoS
2/13/2020 12:23,14.232.94.96,41.56.185.165,UDP,1441,2.16,37,DDoS
1/18/2023 17:20,202.8.251.98,108.19.230.125,ICMP,1076,0.31,26,Malware
1/26/2021 12:16,134.50.109.238,218.105.15.49,ICMP,834,1.67,14,Malware
11/8/2022 15:35,41.130.146.104,9.95.112.196,ICMP,136,0.65,3,DDoS
12/1/2021 7:26,94.97.255.157,53.253.136.38,UDP,1384,5.41,29,Intrusion
8/21/2020 21:42,123.169.238.181,16.209.245.66,UDP,562,8.18,10,Malware
11/18/2022 11:43,66.140.197.69,128.36.236.135,UDP,1231,6.07,38,Malware
9/9/2021 20:52,21.95.101.209,143.208.44.198,TCP,774,24.64,10,Intrusion
6/10/2020 7:53,173.138.202.5,134.48.209.165,TCP,912,8.1,13,DDoS
3/9/2022 0:40,223.28.212.11,128.175.67.226,TCP,304,19.14,2,DDoS
9/7/2020 21:35,220.180.51.148,26.67.245.119,UDP,728,7.13,9,Intrusion
2/21/2022 1:31,89.40.155.80,144.223.187.106,TCP,125,16.34,4,Malware
9/27/2023 3:57,115.165.225.228,35.29.191.144,ICMP,1262,1.18,20,Intrusion
7/7/2022 3:07,136.162.192.190,183.2.153.178,TCP,112,22.7,2,Malware
4/18/2021 3:28,18.183.13.247,72.165.202.94,UDP,1171,8.09,15,DDoS
12/2/2021 21:06,74.217.19.99,130.242.38.10,TCP,1106,28.12,15,Intrusion
9/17/2022 13:38,204.38.14.40,200.219.252.108,ICMP,934,1.85,5,Intrusion
5/24/2021 0:23,40.116.210.168,22.190.52.75,UDP,1445,4.81,44,Malware
5/14/2023 16:50,219.131.153.66,37.98.174.22,ICMP,1306,1.44,26,Malware
8/27/2023 4:00,80.83.249.115,98.230.57.37,TCP,408,20.75,3,Malware
4/1/2023 18:49,181.177.68.178,105.135.18.130,UDP,258,5.46,4,DDoS
6/14/2023 20:01,95.229.222.186,198.112.111.141,UDP,869,3.78,8,Intrusion
5/22/2020 0:10,100.51.83.228,169.150.44.49,ICMP,1400,0.37,15,Malware
3/25/2021 15:48,210.78.25.184,26.114.218.10,ICMP,1415,1.24,34,DDoS
9/6/2021 13:07,171.25.170.142,99.247.185.5,TCP,1352,27.2,40,Intrusion
6/22/2020 8:02,67.85.153.227,73.85.66.118,UDP,627,5.65,6,DDoS
12/2/2022 0:01,208.234.189.125,40.44.123.165,UDP,1330,4.77,44,DDoS
3/8/2023 16:42,64.157.11.148,150.218.204.43,UDP,1008,1.48,45,Malware
6/29/2022 17:05,66.168.251.19,65.204.238.188,TCP,402,19.58,1,Malware
3/21/2021 9:44,3.186.115.34,80.212.199.178,TCP,822,14.87,10,DDoS
11/14/2022 2:27,97.254.36.120,173.171.239.251,ICMP,1395,1.75,28,DDoS
5/14/2020 22:01,109.72.83.80,156.208.239.176,TCP,998,22.2,13,Intrusion
9/24/2021 22:34,31.22.2.145,67.143.27.12,UDP,411,4.35,2,Malware
4/5/2021 12:26,203.100.64.107,30.135.167.18,UDP,1224,4.69,46,Malware
11/1/2020 12:58,157.37.227.197,179.0.202.220,UDP,370,5.49,3,Intrusion
7/13/2021 9:53,101.25.205.108,69.202.40.215,UDP,1120,7.44,40,DDoS
10/22/2022 14:35,150.232.13.149,111.101.95.82,TCP,615,5.43,5,Intrusion
7/29/2021 22:57,87.82.168.119,120.51.156.123,UDP,1350,9.7,48,Malware
2/4/2021 2:36,192.124.146.24,80.78.11.185,ICMP,769,0.52,8,Intrusion
7/6/2022 7:22,18.136.132.79,10.96.5.42,ICMP,107,0.45,3,DDoS
2/14/2021 13:08,112.41.77.87,135.115.201.37,TCP,326,19.46,2,Malware
2/12/2023 8:17,99.118.192.166,18.243.23.59,UDP,108,2.89,5,Intrusion
11/9/2020 12:21,24.43.189.44,217.125.87.47,TCP,1262,18.87,19,Malware
1/10/2020 17:31,142.44.109.129,154.14.224.53,TCP,852,21.43,14,Intrusion
2/13/2021 3:01,103.2.116.66,70.197.188.107,UDP,964,8.48,12,Intrusion
8/27/2020 10:23,16.146.25.51,13.62.190.30,UDP,1193,2.36,28,DDoS
2/14/2021 8:19,119.96.208.226,137.139.215.129,ICMP,896,1.3,14,Intrusion
10/17/2021 17:07,98.45.29.142,170.145.245.127,ICMP,402,1.89,4,Malware
2/14/2023 5:37,101.84.105.148,75.234.117.184,UDP,1221,7.39,31,DDoS
4/1/2023 22:11,178.221.96.186,43.14.253.88,ICMP,320,1.5,2,Intrusion
6/22/2020 11:14,108.194.28.104,154.34.127.13,UDP,111,5.87,2,Malware
3/5/2020 23:00,141.74.137.82,138.20.75.73,TCP,1488,15.35,23,Malware
6/30/2021 14:55,47.129.62.63,215.87.229.87,ICMP,1010,1.6,35,Malware
11/2/2021 18:12,82.211.232.181,139.81.15.41,UDP,1130,9.75,18,Intrusion
11/2/2021 8:53,2.242.39.240,193.186.170.243,UDP,720,9.96,10,Malware
7/4/2022 2:15,210.40.111.245,148.125.32.184,UDP,1361,3.82,36,DDoS
2/18/2021 23:12,86.117.52.229,64.187.104.133,UDP,417,1.26,2,DDoS
10/16/2022 12:32,4.186.184.116,147.113.224.228,UDP,760,7.89,13,Malware
11/18/2022 0:02,135.42.196.27,182.39.192.156,UDP,859,1.58,14,Malware
5/20/2023 16:23,87.124.193.212,71.22.162.149,UDP,961,6.27,8,Malware
12/27/2021 17:42,202.44.195.81,58.200.213.160,ICMP,1026,1.81,15,DDoS
9/15/2021 18:48,76.247.0.105,97.136.78.20,UDP,128,9.05,3,DDoS
7/23/2021 15:17,96.198.118.1,139.140.132.205,ICMP,927,0.44,10,Malware
10/9/2023 20:23,97.14.204.218,92.221.219.91,UDP,826,1.3,14,DDoS
8/4/2023 16:35,163.253.159.204,189.249.93.244,UDP,531,4.13,13,Malware
11/19/2021 9:27,133.164.217.167,154.218.95.73,TCP,1250,29.47,35,Malware
6/29/2022 18:01,26.197.216.59,76.26.189.85,ICMP,580,0.41,11,DDoS
4/6/2022 1:23,131.42.84.250,78.68.35.104,ICMP,923,1.03,8,Malware
11/25/2020 8:34,109.69.235.110,178.211.48.98,TCP,383,12.17,2,Malware
11/18/2022 11:26,122.36.41.126,79.255.213.187,ICMP,872,0.71,7,DDoS
11/6/2021 10:32,213.111.42.244,200.197.197.59,TCP,1048,7.07,18,DDoS
11/14/2020 0:31,10.117.240.112,31.171.115.11,ICMP,942,0.19,7,Intrusion
12/18/2020 5:52,193.134.199.205,32.188.225.125,ICMP,464,1.55,4,Intrusion
9/10/2020 2:32,151.241.40.191,4.148.170.222,TCP,1145,11.13,28,DDoS
3/12/2023 10:34,174.223.161.72,87.205.96.207,UDP,1465,8.51,44,Intrusion
6/20/2020 17:13,65.77.94.164,58.120.125.170,UDP,508,4.47,15,Intrusion
7/13/2020 13:07,171.205.133.26,183.88.218.60,ICMP,935,1.9,13,Intrusion
7/4/2022 12:15,113.154.167.116,89.196.97.141,UDP,1411,5.13,18,Intrusion
11/14/2021 17:49,184.5.102.154,217.165.45.240,TCP,95,16.94,3,Malware
5/1/2023 19:44,62.158.37.0,97.134.125.254,TCP,1352,22.76,42,Malware
11/9/2022 6:36,180.234.135.241,155.146.38.86,TCP,1319,22.47,43,Intrusion
3/19/2020 5:47,194.169.105.186,48.179.161.68,UDP,604,7.88,13,Intrusion
5/13/2020 12:31,85.9.52.128,177.58.156.119,UDP,95,1.84,5,Malware
11/22/2020 6:02,46.181.178.59,180.163.95.88,UDP,1164,4.19,32,Malware
1/8/2020 16:06,220.183.185.6,207.131.225.58,ICMP,561,1.14,5,DDoS
10/16/2020 13:34,121.181.149.243,70.3.59.66,UDP,1372,9.98,50,DDoS
5/14/2023 15:12,211.242.131.222,209.91.105.61,ICMP,1054,0.57,49,Malware
4/4/2021 10:23,156.8.110.236,200.17.204.224,UDP,1010,2.63,36,DDoS
9/13/2022 18:03,63.16.203.183,172.190.29.171,UDP,309,2.24,3,Malware
4/9/2022 23:06,198.232.144.77,43.9.214.104,ICMP,1001,0.96,28,Intrusion
4/3/2021 0:11,149.202.187.149,174.189.76.15,TCP,147,11.94,3,Intrusion
12/25/2021 5:27,50.106.21.142,28.245.167.189,UDP,1149,9.7,46,DDoS
9/26/2020 0:55,213.244.242.66,173.170.44.41,ICMP,288,1.67,5,Intrusion
1/2/2021 17:00,109.142.123.158,40.173.29.70,TCP,1448,16.84,18,DDoS
10/22/2022 23:18,70.188.143.99,167.114.60.123,TCP,1264,20.84,38,Intrusion
11/23/2020 16:06,50.156.2.225,157.193.175.108,UDP,1280,7.22,22,Malware
10/26/2020 20:25,30.228.8.225,164.190.33.244,UDP,1259,7.89,44,Intrusion
8/4/2020 15:59,109.200.206.184,207.2.217.242,ICMP,96,1.82,4,Malware
12/2/2021 23:27,30.184.59.220,106.187.214.57,ICMP,115,0.76,5,DDoS
3/12/2023 7:10,22.255.232.252,17.81.192.201,UDP,80,3.97,3,Malware
5/24/2023 19:08,59.108.218.115,205.107.126.250,ICMP,537,0.66,12,DDoS
8/14/2021 8:12,93.49.131.250,55.13.151.124,ICMP,1429,1.2,23,Intrusion
3/24/2023 19:48,35.138.167.82,22.128.132.188,UDP,672,4.9,7,Malware
1/1/2023 10:30,78.16.41.153,6.102.62.146,TCP,731,11.31,11,DDoS
2/25/2023 13:05,168.174.94.79,181.73.61.180,UDP,1474,5.87,41,Intrusion
6/27/2022 3:29,103.197.217.109,5.36.176.91,ICMP,603,1.01,14,Intrusion
9/3/2022 19:45,150.69.110.4,89.178.193.19,ICMP,487,1.34,1,Intrusion
11/6/2021 4:18,20.179.22.62,37.53.77.78,TCP,303,13.22,5,Intrusion
11/12/2022 21:58,175.97.230.128,209.228.20.36,UDP,1246,6.21,34,Intrusion
4/11/2021 21:46,67.195.177.40,15.233.127.78,UDP,1489,5.59,50,Intrusion
12/30/2020 22:07,179.159.143.69,110.20.231.17,UDP,1278,9.12,27,DDoS
1/29/2022 10:08,108.221.119.13,126.244.199.68,UDP,128,2.24,3,DDoS
9/2/2023 2:40,92.28.254.91,21.190.111.214,ICMP,873,0.8,13,Intrusion
9/13/2020 12:17,14.118.145.105,9.68.191.39,UDP,243,7.84,5,Intrusion
7/19/2021 22:48,143.146.27.88,49.137.98.48,UDP,1274,2.03,46,DDoS
4/27/2021 0:05,193.88.202.120,171.30.222.16,UDP,436,9.79,1,DDoS
2/13/2020 8:57,136.103.56.199,216.216.167.228,UDP,179,3.52,1,Intrusion
2/28/2021 19:42,114.76.203.141,123.146.140.49,UDP,295,6.12,5,Malware
10/14/2021 2:53,165.228.11.118,172.61.43.23,TCP,693,8.07,10,Intrusion
7/16/2022 6:14,203.71.206.72,112.72.229.72,ICMP,493,1.38,3,DDoS
8/14/2020 17:47,79.2.247.214,177.111.151.80,TCP,752,22.48,13,Malware
2/14/2020 12:18,22.178.180.217,93.238.234.239,ICMP,313,1.51,2,DDoS
12/25/2020 18:14,111.233.126.136,70.43.244.72,TCP,1111,22.98,23,Intrusion
3/22/2020 3:05,176.176.154.62,220.7.88.58,TCP,356,6,4,Intrusion
4/28/2022 7:46,99.214.61.120,87.57.124.68,ICMP,625,0.79,7,Malware
2/8/2021 21:58,209.227.148.214,128.177.162.120,ICMP,1227,0.33,34,Malware
10/5/2023 15:48,213.53.89.152,92.137.0.134,UDP,363,9.57,5,Malware
9/19/2022 9:10,109.89.28.116,58.210.233.208,UDP,86,4.24,2,Intrusion
7/18/2021 23:47,7.31.51.208,164.222.36.213,TCP,637,28.86,11,DDoS
12/23/2021 19:40,9.11.148.194,167.108.88.201,UDP,1161,7.68,37,Intrusion
1/14/2020 11:17,93.183.147.168,109.41.55.130,TCP,163,16.05,1,DDoS
11/3/2021 9:25,116.80.40.141,109.122.0.89,TCP,463,17.44,3,Intrusion
11/14/2021 14:00,42.143.199.175,155.154.138.204,TCP,1250,19.53,40,Intrusion
2/22/2021 8:05,44.228.100.84,218.123.200.210,TCP,68,17.75,5,Malware
1/29/2021 7:33,215.205.236.127,102.13.122.153,UDP,575,9.26,8,Malware
5/21/2023 2:46,222.182.46.189,115.151.130.43,UDP,1371,6.44,43,DDoS
4/5/2023 17:41,201.71.40.205,121.174.244.203,UDP,1120,1.96,27,Malware
